date,open,high,low,close,volume
2004-02-18,15.3288,15.3716,15.0445,15.0484,2385500
2004-02-19,15.0679,15.1029,14.7642,14.8148,3436000
2004-02-20,14.8187,14.8927,14.4761,14.4761,2939100
2004-02-23,14.5033,14.5656,14.3437,14.3943,2991600
2004-02-24,14.4255,14.5228,14.4138,14.5150,1774900
2004-02-25,14.5423,14.6007,14.4060,14.4566,1993200
2004-02-26,14.4955,14.6591,14.4644,14.5617,1873000
2004-02-27,14.5812,14.6435,14.5033,14.5812,1777000
2004-03-01,14.5617,14.6357,14.5423,14.6007,2055200
2004-03-02,14.5617,14.5812,14.3320,14.3515,3129300
2004-03-03,14.3515,14.5384,14.3359,14.5267,2053600
2004-03-04,14.5617,14.5968,14.5072,14.5812,1111300
2004-03-05,14.5929,14.6785,14.5656,14.6513,1365100
2004-03-08,14.5423,14.5423,14.3087,14.3087,2299700
2004-03-09,14.3087,14.3515,14.1373,14.2035,1903300
2004-03-10,14.0166,14.0361,13.7947,13.8181,3331900
2004-03-11,13.6273,13.9037,13.6273,13.7908,3626400
2004-03-12,13.7908,13.9738,13.7791,13.9388,2360200
2004-03-15,13.8414,13.8687,13.6156,13.6390,2412900
2004-03-16,13.7441,13.8103,13.6818,13.7324,1513400
2004-03-17,13.7052,13.8181,13.6468,13.8181,2737100
2004-03-18,13.7714,13.7714,13.6312,13.7168,1940200
2004-03-19,13.7168,13.7636,13.5689,13.6000,1834200
2004-03-22,13.6000,13.7285,13.3275,13.4170,2427400
2004-03-23,13.5752,13.6259,13.5012,13.5947,2779900
2004-03-24,13.5558,13.5830,13.4037,13.4466,918700
2004-03-25,13.4466,13.6064,13.3881,13.5480,2171100
2004-03-26,13.5285,13.5791,13.4817,13.5129,854200
2004-03-29,13.5285,13.6454,13.5285,13.6142,639100
2004-03-30,13.6259,13.7702,13.5869,13.7624,1869300
2004-03-31,13.8209,14.0275,13.8209,14.0275,1301500
2004-04-01,14.0938,14.2887,14.0938,14.2692,2923000
2004-04-02,14.2731,14.3706,14.2185,14.3004,3671300
2004-04-05,14.2692,14.4213,14.2692,14.3784,1851200
2004-04-06,14.7176,14.7176,14.2692,14.5928,15598900
2004-04-07,14.6396,14.9320,14.6279,14.9203,6725800
2004-04-08,15.0022,15.0022,14.7604,14.8540,4029600
2004-04-12,14.8540,14.9671,14.7955,14.8111,3616900
2004-04-13,14.6201,14.6435,14.3706,14.3745,2852800
2004-04-14,14.3004,14.4875,14.2809,14.4291,3318700
2004-04-15,14.2887,14.4096,14.2341,14.4018,2055000
2004-04-16,14.3940,14.4680,14.3277,14.4330,1445300
2004-04-19,14.6201,14.8150,14.6201,14.6981,2170000
2004-04-20,14.6786,14.7994,14.5811,14.5928,2521100
2004-04-21,14.6006,14.6981,14.5460,14.6864,1503500
2004-04-22,14.8150,15.0645,14.7604,15.0100,2389100
2004-04-23,15.0100,15.0100,14.8189,14.8657,986600
2004-04-26,14.8462,14.8735,14.6201,14.7059,834900
2004-04-27,14.7760,14.8891,14.6981,14.7449,1433100
2004-04-28,14.5811,14.5811,14.2887,14.3004,1995000
2004-04-29,14.3004,14.3316,14.2068,14.2224,1496000
2004-04-30,14.4057,14.4174,14.2107,14.2536,1579300
2004-05-03,14.2146,14.2848,14.1523,14.2731,1501900
2004-05-04,14.3862,14.5304,14.3628,14.5031,1908300
2004-05-05,14.4447,14.5928,14.4408,14.5733,1859100
2004-05-06,14.7098,14.7137,14.1912,14.2302,5306300
2004-05-07,14.4641,14.4641,14.2731,14.2731,2876600
2004-05-10,13.9183,13.9378,13.8053,13.8871,5776100
2004-05-11,13.8793,13.9534,13.8404,13.9105,3499400
2004-05-12,13.8521,13.9222,13.7780,13.8910,5401400
2004-05-13,13.8209,13.9261,13.6844,13.9105,2854200
2004-05-14,13.8404,13.8949,13.6493,13.7819,2419500
2004-05-17,13.6454,13.6883,13.5207,13.6844,4701800
2004-05-18,13.7234,13.9885,13.7234,13.9612,4344600
2004-05-19,14.0548,14.1523,13.9261,13.9417,2227500
2004-05-20,13.9339,13.9339,13.7702,13.8482,1621200
2004-05-21,13.9768,14.0041,13.8365,13.8365,1377400
2004-05-24,13.9183,13.9612,13.8638,13.8988,2021900
2004-05-25,13.9027,14.2302,13.9027,14.2263,1662600
2004-05-26,14.1912,14.3745,14.1795,14.2731,1646800
2004-05-27,14.4252,14.4797,14.2692,14.3667,2626400
2004-05-28,14.3355,14.3979,14.2731,14.3589,1055000
2004-06-01,14.3511,14.3979,14.1523,14.1873,2014900
2004-06-02,14.2068,14.3160,14.1873,14.2497,2067400
2004-06-03,14.1523,14.2497,13.9807,13.9807,1852100
2004-06-04,14.1523,14.2302,14.0665,14.1717,1062900
2004-06-07,14.3667,14.4564,14.3082,14.4447,1327800
2004-06-08,14.2614,14.2887,14.1873,14.2107,1476100
2004-06-09,13.9963,14.0665,13.9183,13.9378,2165000
2004-06-10,13.9963,14.0899,13.9807,14.0392,920000
2004-06-14,14.0392,14.0392,13.8287,13.8599,2450300
2004-06-15,13.9183,14.0704,13.8560,14.0158,2323900
2004-06-16,14.0158,14.0431,13.9417,13.9651,817500
2004-06-17,13.9885,14.0236,13.9144,13.9807,602200
2004-06-18,14.0353,14.0587,13.9729,14.0353,1228600
2004-06-21,14.1990,14.1990,14.0626,14.1639,2551300
2004-06-22,14.1328,14.1328,13.9846,14.0587,3851900
2004-06-23,14.0587,14.0587,13.6844,13.8793,12060300
2004-06-24,13.7429,13.9963,13.7351,13.8404,5772700
2004-06-25,13.8482,13.9183,13.8287,13.8793,1054500
2004-06-28,13.8599,13.9183,13.7858,13.8599,1634100
2004-06-29,13.7624,13.8326,13.7468,13.7819,1558700
2004-06-30,13.7624,13.8131,13.7156,13.8092,3000000
2004-07-01,13.8404,13.8754,13.7117,13.8404,1924400
2004-07-02,13.8209,13.9066,13.8209,13.8832,1998200
2004-07-06,13.8793,13.8793,13.7819,13.8092,1627300
2004-07-07,13.8793,13.9573,13.8715,13.8910,1824500
2004-07-08,13.7624,13.7780,13.5246,13.5636,2672600
2004-07-09,13.7234,13.7663,13.5869,13.6415,1005600
2004-07-12,13.7312,13.8014,13.6064,13.6844,1594700
2004-07-13,13.6844,13.7507,13.6610,13.7234,1162300
2004-07-14,13.6064,13.7819,13.5947,13.6766,1849000
2004-07-15,13.7234,13.7312,13.6415,13.6415,2238800
2004-07-16,13.9495,14.0119,13.8599,13.8715,3387600
2004-07-19,13.9573,13.9924,13.8287,13.9105,1695200
2004-07-20,13.7819,13.8793,13.7468,13.8793,1114500
2004-07-21,13.8170,13.8170,13.4700,13.4700,2386200
2004-07-22,13.4310,13.6649,13.3959,13.6649,3551700
2004-07-23,13.4895,13.5324,13.4193,13.4739,1657200
2004-07-26,13.5285,13.5869,13.3998,13.4895,2062900
2004-07-27,13.4310,13.5168,13.2166,13.3101,2665800
2004-07-28,13.2750,13.3140,13.1308,13.1971,2436900
2004-07-29,13.0996,13.3140,13.0138,13.2556,3140600
2004-07-30,13.3140,13.3413,13.1542,13.2166,2016000
2004-08-02,13.1971,13.3764,13.1971,13.3101,1287000
2004-08-03,13.4310,13.5246,13.3842,13.3920,2157100
2004-08-04,13.1464,13.1503,12.7175,12.7877,3968100
2004-08-05,12.8657,12.8969,12.6708,12.6708,1773800
2004-08-06,12.5733,12.8462,12.5733,12.5889,2653100
2004-08-09,12.7682,12.7877,12.5538,12.6123,2797600
2004-08-10,12.6045,12.6902,12.6045,12.6785,2725400
2004-08-11,12.6513,12.6708,12.4680,12.4758,4498300
2004-08-12,12.2497,12.4485,12.1405,12.4095,4730400
2004-08-13,12.4173,12.6123,12.4173,12.5538,1523600
2004-08-16,12.5850,12.7292,12.5148,12.6902,1321200
2004-08-17,12.6318,12.6513,12.5343,12.6045,2334800
2004-08-18,12.3394,12.5694,12.3394,12.5382,1948800
2004-08-19,12.3589,12.3745,12.2575,12.3199,6069300
2004-08-20,12.3394,12.6630,12.3394,12.6474,2682300
2004-08-23,12.7097,12.7097,12.5343,12.5460,1444800
2004-08-24,12.5772,12.5967,12.3783,12.3783,1308300
2004-08-25,12.1639,12.2458,12.1171,12.2146,5284600
2004-08-26,12.1444,12.2029,12.0859,12.0859,4439400
2004-08-27,12.1639,12.3004,12.1288,12.1483,2225500
2004-08-30,12.0314,12.1132,11.9339,12.1015,6589800
2004-08-31,12.0665,12.2146,12.0548,12.1834,2032100
2004-09-01,12.2146,12.2302,12.0937,12.1405,850800
2004-09-02,12.0080,12.2029,11.9573,12.1756,2012400
2004-09-03,12.0080,12.1327,11.9651,11.9924,2298600
2004-09-07,12.1054,12.2458,12.1054,12.1483,3273200
2004-09-08,12.1054,12.3199,12.1054,12.2497,2276400
2004-09-09,12.1951,12.2224,12.1171,12.1834,2220500
2004-09-10,12.1717,12.2809,12.1717,12.2380,1636600
2004-09-13,12.3004,12.3355,12.2302,12.2380,2212300
2004-09-14,12.5115,12.7574,12.4920,12.6676,2670600
2004-09-15,13.0775,13.0775,12.9097,12.9253,4184500
2004-09-16,12.9409,13.2259,12.9409,13.2259,2887700
2004-09-17,13.2063,13.2220,13.0658,13.1595,993600
2004-09-20,13.0775,13.1907,12.9994,13.0775,1568700
2004-09-21,13.0580,13.1946,13.0385,13.1634,1498300
2004-09-22,12.9643,13.0307,12.8160,12.8160,2300400
2004-09-23,12.8043,12.8394,12.7145,12.8082,1376700
2004-09-24,12.7730,12.7886,12.6910,12.7379,1373300
2004-09-27,12.7184,12.8238,12.6715,12.7964,2274800
2004-09-28,12.7652,12.8667,12.7106,12.8433,1587900
2004-09-29,12.8745,12.9409,12.8433,12.9292,2818200
2004-09-30,12.8316,12.8823,12.7652,12.8316,1771500
2004-10-01,12.8433,12.9136,12.8316,12.8316,1866200
2004-10-04,13.0619,13.1946,12.9097,13.0814,1844200
2004-10-05,12.8238,13.0033,12.8043,12.9682,3698200
2004-10-06,12.9136,12.9955,12.8550,12.9877,2127200
2004-10-07,12.8784,12.9097,12.7652,12.7691,3566400
2004-10-08,12.6989,12.7964,12.6364,12.6754,4554400
2004-10-11,12.7340,12.7730,12.6949,12.7457,1151000
2004-10-12,12.6559,12.6754,12.5661,12.6091,1959700
2004-10-13,12.6676,12.7574,12.6676,12.7223,4455300
2004-10-14,12.8355,12.8979,12.7106,12.7613,3629400
2004-10-15,12.7847,12.8043,12.7262,12.7964,1438700
2004-10-18,12.7106,12.8316,12.6676,12.7574,2716800
2004-10-19,12.7028,12.7652,12.5154,12.6091,2237000
2004-10-20,12.4529,12.5115,12.3553,12.4295,2262100
2004-10-21,12.2499,12.3319,12.2148,12.2968,4388700
2004-10-22,12.2187,12.2187,12.0938,12.1601,8502400
2004-10-25,12.1640,12.5700,12.1523,12.5115,5171200
2004-10-26,12.5895,12.7262,12.5193,12.6832,7449900
2004-10-27,12.7262,12.9565,12.6871,12.8745,3793500
2004-10-28,12.7457,12.9643,12.6910,12.8160,3809800
2004-10-29,12.7457,12.7457,12.5856,12.5935,6134300
2004-11-01,12.4998,12.7223,12.4920,12.5349,6385800
2004-11-02,12.7535,13.2337,12.7535,13.1205,13563800
2004-11-03,13.4289,13.8505,13.3976,13.8505,6466150
2004-11-04,13.7412,14.3033,13.7412,14.1315,5608700
2004-11-05,14.0769,14.2721,14.0534,14.2096,3375200
2004-11-08,13.7802,13.8817,13.6553,13.7255,4398600
2004-11-09,13.7412,14.0144,13.7099,13.8895,2891900
2004-11-10,13.9363,14.1159,13.8973,13.9441,3009600
2004-11-11,13.9754,14.0691,13.8739,13.9363,1699400
2004-11-12,13.9988,14.1784,13.9363,14.1315,2895000
2004-11-15,14.1706,14.2252,14.0691,14.1940,3782300
2004-11-16,14.1315,14.2408,13.9754,14.0534,2822400
2004-11-17,14.6780,14.6780,14.4672,14.5297,7847300
2004-11-18,14.4438,14.4516,14.2721,14.3892,2494100
2004-11-19,14.4438,14.5219,14.3892,14.4282,2075700
2004-11-22,14.1706,14.3111,14.1393,14.2486,2171200
2004-11-23,14.1628,14.2018,14.0691,14.0847,3412500
2004-11-24,14.0769,14.2330,14.0691,14.1393,2623200
2004-11-26,14.1315,14.2252,14.0847,14.1081,2520100
2004-11-29,14.1549,14.1784,14.1003,14.1393,1506800
2004-11-30,14.0534,14.1862,14.0534,14.1237,4869500
2004-12-01,14.0534,14.3423,14.0534,14.2799,4684400
2004-12-02,14.3345,14.4282,14.2877,14.2955,3539700
2004-12-03,14.2096,14.2564,14.1471,14.1862,4385400
2004-12-06,14.1237,14.2252,14.0847,14.1237,4101600
2004-12-07,14.1315,14.1315,13.9363,13.9832,6127900
2004-12-08,13.5069,13.8270,13.5069,13.7412,6904900
2004-12-09,13.5069,13.8505,13.5069,13.7646,6201600
2004-12-10,13.7724,14.1081,13.7646,14.0144,4746000
2004-12-13,14.1003,14.2096,14.0300,14.1628,4485800
2004-12-14,14.1237,14.1706,14.0534,14.1159,5046200
2004-12-15,14.2330,14.6078,14.2096,14.5531,9917100
2004-12-16,14.5844,14.8498,14.3657,14.5453,11690700
2004-12-17,14.7171,14.8186,14.4829,14.7015,20911500
2004-12-20,14.7093,14.8888,14.6780,14.7874,6958200
2004-12-21,14.7561,15.0450,14.7561,14.8576,7755600
2004-12-22,14.8967,14.9279,14.7795,14.8108,5834800
2004-12-23,14.7795,14.8342,14.6937,14.8342,3074600
2004-12-27,14.8264,14.9435,14.8186,14.8732,1152200
2004-12-28,14.9747,15.0294,14.8576,15.0060,1269000
2004-12-29,14.9279,14.9982,14.9045,14.9513,1371100
2004-12-30,14.9669,14.9747,14.8967,14.9435,723200
2004-12-31,14.9747,14.9903,14.8967,14.9903,630100
2005-01-03,14.9357,15.1543,14.6937,14.9903,4218700
2005-01-04,14.9903,14.9903,14.6546,14.6780,3527800
2005-01-05,14.6390,14.7405,14.5219,14.5375,2982900
2005-01-06,14.4282,14.4438,14.2643,14.3892,4099900
2005-01-07,14.4672,14.4907,14.2018,14.2330,2339600
2005-01-10,14.1315,14.2096,13.7021,13.9363,8048200
2005-01-11,14.0534,14.0534,13.8192,13.8661,8607500
2005-01-12,13.9441,14.1159,13.8973,14.1003,9206200
2005-01-13,14.0300,14.0378,13.8661,13.9363,3622000
2005-01-14,13.7802,13.8348,13.6709,13.7021,4830200
2005-01-18,13.6240,13.7021,13.5460,13.7021,5046200
2005-01-19,13.6397,13.6709,13.5694,13.5928,3099900
2005-01-20,13.4679,13.5850,13.4523,13.4601,3021400
2005-01-21,13.5694,13.8114,13.5225,13.7021,3647700
2005-01-24,13.7412,13.7958,13.7099,13.7333,1775900
2005-01-25,13.6787,13.7802,13.5928,13.6006,1900100
2005-01-26,13.6631,13.8270,13.5772,13.7880,2406200
2005-01-27,13.8192,13.8505,13.7177,13.7802,2519700
2005-01-28,13.7177,13.7177,13.4679,13.6240,2400200
2005-01-31,13.6553,13.7412,13.5928,13.7255,5241800
2005-02-01,13.8036,13.8036,13.6397,13.7568,4698700
2005-02-02,13.8583,13.9988,13.7177,13.7958,4724600
2005-02-03,13.4054,13.5616,13.3898,13.5225,8491900
2005-02-04,13.5694,13.8348,13.5382,13.8192,7685600
2005-02-07,13.7802,13.8661,13.7646,13.7958,4610100
2005-02-08,13.6631,13.7255,13.5850,13.6318,4763900
2005-02-09,13.5772,13.6240,13.4913,13.5538,6493600
2005-02-10,13.5538,13.6943,13.5147,13.6865,1934200
2005-02-11,13.6865,13.8114,13.5694,13.7880,3516500
2005-02-14,13.7412,13.7880,13.6084,13.6709,1809000
2005-02-15,13.6162,13.7724,13.5850,13.6631,2525800
2005-02-16,13.6631,13.7880,13.6084,13.7490,1529600
2005-02-17,13.7021,13.8036,13.6865,13.7021,2780600
2005-02-18,13.7021,13.7099,13.5538,13.5928,1486600
2005-02-22,13.4132,13.4913,13.2727,13.2805,3194000
2005-02-23,13.1322,13.3352,13.0853,13.2805,5354600
2005-02-24,13.2727,13.3430,13.2024,13.2727,1981900
2005-02-25,13.2415,13.5538,13.2415,13.5147,2115400
2005-02-28,13.4523,13.5069,13.2727,13.4367,2629100
2005-03-01,13.2337,13.4210,13.2337,13.3430,5494200
2005-03-02,13.4132,13.6709,13.3820,13.5147,3033100
2005-03-03,13.6475,13.9441,13.5460,13.8739,7360400
2005-03-04,14.0378,14.1628,13.9832,14.1081,3133900
2005-03-07,14.0144,14.1315,13.9988,14.0534,3466800
2005-03-08,14.0300,14.1315,13.8583,13.8661,2841300
2005-03-09,13.8583,13.8973,13.7802,13.8036,2404700
2005-03-10,13.7412,13.9363,13.7412,13.8270,5015300
2005-03-11,13.8505,13.9910,13.7412,13.7412,1811500
2005-03-14,13.7567,13.8817,13.7567,13.8505,2107100
2005-03-15,13.8817,14.0771,13.8739,13.8817,4165500
2005-03-16,13.8426,13.9208,13.8036,13.8583,3498800
2005-03-17,13.8739,14.1944,13.8739,14.0693,6275500
2005-03-18,14.2335,14.3898,14.1709,14.3194,6301200
2005-03-21,14.4601,14.5617,14.3272,14.3507,7486000
2005-03-22,14.2491,14.3194,13.9599,13.9911,3378400
2005-03-23,13.9833,13.9833,13.8036,13.8114,4203000
2005-03-24,13.8270,13.9521,13.7801,13.8505,3586000
2005-03-28,14.0459,14.0459,13.7645,13.7723,2116200
2005-03-29,13.7332,13.7723,13.5613,13.5847,2404000
2005-03-30,13.6394,13.8583,13.6003,13.8583,3592900
2005-03-31,13.8348,13.8817,13.7098,13.7645,2780700
2005-04-01,13.8114,13.9052,13.6863,13.7488,3809400
2005-04-04,13.7176,13.7176,13.0219,13.4987,3275100
2005-04-05,13.4831,13.6160,13.4831,13.4987,3300300
2005-04-06,13.5456,13.5925,13.4831,13.4909,937200
2005-04-07,13.5613,13.7176,13.4518,13.7176,1804100
2005-04-08,13.6941,13.8348,13.6003,13.6394,1554300
2005-04-11,13.6394,13.7176,13.5534,13.6160,697700
2005-04-12,13.5613,13.7254,13.4284,13.6863,2192600
2005-04-13,13.6394,13.6863,13.4362,13.4753,2399800
2005-04-14,13.3971,13.4049,13.1704,13.1704,2911200
2005-04-15,12.9750,13.1783,12.9672,12.9672,4010900
2005-04-18,12.9203,13.0219,12.8500,12.9985,3717900
2005-04-19,13.0141,13.0923,12.9985,13.0532,1281000
2005-04-20,13.0532,13.0610,12.8969,12.9750,2422800
2005-04-21,13.0766,13.2330,13.0219,13.1861,1557100
2005-04-22,13.1235,13.4518,12.8343,12.9594,1435300
2005-04-25,13.0297,13.0532,12.8422,12.9203,2155400
2005-04-26,12.9203,12.9672,12.5686,12.7171,3029000
2005-04-27,12.6702,12.6780,12.5217,12.5295,5011100
2005-04-28,12.5061,12.5139,12.2012,12.4123,5838800
2005-04-29,12.4123,12.4670,12.2169,12.4435,5161600
2005-05-02,12.5217,12.6155,12.4435,12.5764,4349500
2005-05-03,12.4592,12.5764,12.4123,12.5061,4310900
2005-05-04,12.5217,12.8500,12.5061,12.7796,5076700
2005-05-05,12.7640,12.8656,12.5998,12.6546,3099600
2005-05-06,12.6546,12.8343,12.6546,12.8031,2968600
2005-05-09,12.8031,12.8422,12.6858,12.7562,2976300
2005-05-10,12.6702,12.6780,12.4982,12.5295,4454000
2005-05-11,12.6858,12.6858,12.4044,12.4435,4329400
2005-05-12,12.4826,12.5451,12.4279,12.4435,1470300
2005-05-13,12.4826,12.6233,12.4592,12.5217,1708500
2005-05-16,12.5217,12.5608,12.4748,12.4904,2244700
2005-05-17,12.4044,12.4357,12.3341,12.3888,2039800
2005-05-18,12.4201,12.5686,12.3888,12.5217,1566000
2005-05-19,12.5451,12.6233,12.5061,12.5061,2479900
2005-05-20,12.3810,12.4435,12.3497,12.3966,1626700
2005-05-23,12.4513,12.7405,12.4357,12.6546,3079600
2005-05-24,12.8187,13.0454,12.7484,12.9750,3938000
2005-05-25,13.0219,13.0610,12.9438,13.0141,3940600
2005-05-26,13.0141,13.0376,12.9359,13.0219,1294100
2005-05-27,13.1783,13.2955,13.1392,13.2173,3053500
2005-05-31,13.2799,13.2799,13.0454,13.0610,2411000
2005-06-01,13.0376,13.1001,12.9516,13.0141,1688300
2005-06-02,13.0141,13.0532,12.9281,13.0219,1678800
2005-06-03,13.0297,13.0376,12.8969,13.0141,2816400
2005-06-06,13.0532,13.1079,12.9750,13.0766,1488500
2005-06-07,13.1079,13.2877,13.1079,13.1235,1096300
2005-06-08,13.2252,13.4127,13.2252,13.2642,1856000
2005-06-09,13.2642,13.4518,13.1548,13.4362,3089900
2005-06-10,13.5065,13.5065,13.1392,13.1939,4008600
2005-06-13,13.3346,13.5925,13.2642,13.5300,3245500
2005-06-14,13.5613,13.7567,13.4831,13.5222,2636300
2005-06-15,13.5769,13.7176,13.4440,13.6707,3322900
2005-06-16,13.6707,13.9130,13.6550,13.7098,8717800
2005-06-17,13.9911,14.0771,13.9364,13.9599,9915000
2005-06-20,13.8817,13.9130,13.8036,13.8114,4145300
2005-06-21,13.8114,13.8739,13.7410,13.8036,2920400
2005-06-22,13.8348,13.9443,13.8036,13.8348,3852800
2005-06-23,13.8036,13.8270,13.6316,13.6316,3762900
2005-06-24,13.6629,13.9130,13.6550,13.8036,11131400
2005-06-27,13.7019,13.7019,12.9047,13.5300,4397400
2005-06-28,13.4987,13.5769,13.4518,13.4753,5190700
2005-06-29,13.4362,13.4675,13.3424,13.4284,3911900
2005-06-30,13.4049,13.4440,13.1548,13.1783,4343800
2005-07-01,13.1704,13.2095,13.1157,13.1548,3242300
2005-07-05,13.1079,13.2486,13.0219,13.1783,2376200
2005-07-06,13.1939,13.2330,13.0845,13.1001,2823000
2005-07-07,12.8578,13.1235,12.8500,13.1001,5170700
2005-07-08,13.1001,13.3580,13.0688,13.2955,3565000
2005-07-11,13.3033,13.4596,13.2955,13.3815,2623700
2005-07-12,13.4831,13.5534,13.3893,13.4987,3904300
2005-07-13,13.5613,13.7019,13.5222,13.6707,3910100
2005-07-14,13.7332,13.8583,13.6629,13.7098,2797100
2005-07-15,13.6316,13.7332,13.5847,13.6550,1967300
2005-07-18,13.5691,13.6550,13.5065,13.6394,2574600
2005-07-19,13.6003,13.6550,13.5378,13.6160,2684900
2005-07-20,13.5925,13.7332,13.4987,13.7019,3367100
2005-07-21,13.8114,13.8270,13.6316,13.7410,2107400
2005-07-22,13.7957,13.8505,13.7410,13.7957,1684100
2005-07-25,13.7957,13.8739,13.6707,13.7332,2280900
2005-07-26,13.7332,13.8036,13.6707,13.7957,2073100
2005-07-27,13.7254,13.8036,13.6316,13.8036,2403300
2005-07-28,13.7567,13.7801,13.6629,13.7332,1941900
2005-07-29,13.6629,13.7332,13.4909,13.5534,1890500
2005-08-01,13.5613,13.5847,13.4596,13.5769,1698700
2005-08-02,13.5847,13.6394,13.5144,13.5222,1925000
2005-08-03,13.5144,13.5222,13.3893,13.4596,2101600
2005-08-04,13.4049,13.4596,13.3424,13.3737,2028800
2005-08-05,13.3815,13.4049,13.3189,13.3737,1967300
2005-08-08,13.4440,13.4987,13.3268,13.3424,2353300
2005-08-09,13.3658,13.4440,13.3189,13.4362,2142000
2005-08-10,13.4596,13.7019,13.4596,13.6316,5019000
2005-08-11,13.9911,14.1475,13.9208,14.0928,4884000
2005-08-12,14.0693,14.2100,13.9990,14.1553,2813200
2005-08-15,14.1553,14.1631,13.9755,14.1084,3025300
2005-08-16,14.0771,14.0771,13.8739,13.9208,1848600
2005-08-17,13.7567,13.9521,13.7488,13.8974,4149300
2005-08-18,13.8036,13.8895,13.7410,13.7410,3512400
2005-08-19,13.7567,13.7567,13.5534,13.6082,2489200
2005-08-22,13.6550,13.7254,13.5847,13.7254,2570200
2005-08-23,13.6394,13.7254,13.6238,13.6472,2396300
2005-08-24,13.5534,13.5691,13.4127,13.4440,1698300
2005-08-25,13.4440,13.5065,13.4206,13.4675,1327900
2005-08-26,13.4675,13.4831,13.3658,13.4440,1228100
2005-08-29,13.2799,13.4440,13.2173,13.4362,5273600
2005-08-30,13.3111,13.3111,13.1783,13.2955,2647200
2005-08-31,13.2408,13.3893,13.2017,13.3580,3790500
2005-09-01,13.3580,13.4362,13.2564,13.3424,2813200
2005-09-02,13.2720,13.2720,13.1079,13.1548,1910800
2005-09-06,13.1939,13.4675,13.1861,13.4518,3067300
2005-09-07,13.4440,13.6160,13.4127,13.5378,2239800
2005-09-08,13.5378,13.5925,13.4753,13.4987,3159200
2005-09-09,13.5613,13.6316,13.5222,13.5769,3199000
2005-09-12,13.5847,13.6004,13.4826,13.5847,4942700
2005-09-13,13.5847,13.5847,13.3962,13.4512,11205500
2005-09-14,13.4512,13.4512,13.1999,13.2156,8031500
2005-09-15,13.1999,13.3177,13.1921,13.2313,6176100
2005-09-16,13.2392,13.4277,13.2156,13.3648,7149400
2005-09-19,13.3413,13.3413,13.2706,13.2863,3945600
2005-09-20,13.1136,13.3256,13.0429,13.0664,3924300
2005-09-21,12.9801,13.0979,12.7838,12.8780,6543100
2005-09-22,12.7995,12.9172,12.7838,12.8387,4647800
2005-09-23,12.7995,12.8309,12.6738,12.6974,3776400
2005-09-26,12.7680,12.7995,12.5874,12.6895,4158400
2005-09-27,12.6581,12.6738,12.5639,12.5953,2673500
2005-09-28,12.5796,12.6738,12.5717,12.6110,2983900
2005-09-29,12.6110,12.8309,12.5796,12.7838,1750600
2005-09-30,12.7916,12.9565,12.7759,12.9565,1743000
2005-10-03,12.9644,12.9722,12.7838,12.7916,1525000
2005-10-04,12.7366,12.7838,12.5168,12.5482,4701300
2005-10-05,12.5089,12.5403,11.8258,12.4225,3997900
2005-10-06,12.4068,12.6110,12.4068,12.5325,7247400
2005-10-07,12.5168,12.5168,12.3676,12.4225,3947800
2005-10-10,12.4068,12.4225,12.2027,12.3833,5851300
2005-10-11,12.3126,12.3833,12.1791,12.2105,3445300
2005-10-12,12.2027,12.3440,12.0535,12.0613,3283700
2005-10-13,11.9985,12.2655,11.9985,12.2419,2911900
2005-10-14,12.2733,12.3833,12.1320,12.3833,2422100
2005-10-17,12.2891,12.3519,12.2262,12.3519,1529200
2005-10-18,12.2733,12.3283,12.2498,12.2891,923300
2005-10-19,12.1163,12.2891,12.0142,12.2812,3906700
2005-10-20,12.2419,12.3362,12.1241,12.1948,2355200
2005-10-21,12.1713,12.1870,11.9907,12.0535,3885300
2005-10-24,12.0142,12.2262,11.9985,12.2105,2962200
2005-10-25,12.1477,12.1477,11.9907,12.0142,2777900
2005-10-26,11.9357,12.1163,11.9357,12.0142,2590000
2005-10-27,11.9750,11.9985,11.7786,11.7943,3748000
2005-10-28,11.7629,11.8258,11.5902,11.7551,5097500
2005-10-31,11.8101,11.8886,11.7708,11.8258,5770700
2005-11-01,11.8258,11.9592,11.7943,11.8493,5102700
2005-11-02,11.8179,12.0299,11.8101,11.9750,6179000
2005-11-03,12.0142,12.0770,11.9750,11.9985,3234800
2005-11-04,12.0142,12.0299,11.7551,11.7708,3404300
2005-11-07,11.7786,11.9671,11.7551,11.9357,6940100
2005-11-08,11.8964,12.0221,11.8886,11.9435,3339600
2005-11-09,11.9357,11.9907,11.8493,11.9671,4923200
2005-11-10,11.9671,12.0064,11.8964,11.9671,7524200
2005-11-11,12.0378,12.2341,12.0378,12.1948,5745000
2005-11-14,12.2027,12.2341,12.1320,12.1713,3648300
2005-11-15,12.1713,12.2105,11.9828,12.0142,3691400
2005-11-16,12.0221,12.0221,11.8729,11.9121,4116700
2005-11-17,11.9592,11.9907,11.7865,11.8493,7505300
2005-11-18,11.8964,11.9592,11.8493,11.9357,6865300
2005-11-21,11.9907,12.2262,11.9592,12.2105,5068600
2005-11-22,12.2105,12.3754,12.1163,12.3676,4294200
2005-11-23,12.3754,12.5089,12.3440,12.4618,2302800
2005-11-25,12.4225,12.4697,12.3833,12.4068,2259100
2005-11-28,12.3833,12.4775,12.3440,12.4304,2612000
2005-11-29,12.4304,12.5089,12.3283,12.3519,2171900
